Date,Lieu,,Hôte,Visiteur,,Score,Compétition,Article,,Vidéo,,Vidéo
02/10/1949,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Suisse,https://ds1.static.rtbf.be/uploader/image/f/5/1/beta_bee1d2c735dc1b27f3e30a6499fbb2e7.png,3-0,Amical,,,,Vide,
22/05/1949,Liège,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,pays de Galles,https://ds1.static.rtbf.be/uploader/image/b/9/5/beta_fcc5c463793f1724ca2e8957ab5ceae9.png,3-1,Amical,http://www.rtbf.be/sport/football/diablesrouges/detail_pays-de-galles-belgique-histoire-d-un-duel?id=7834494,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-pays-de-galles-3-1-22-mai-1949?id=2023579"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-pays-de-galles-3-1-22-mai-1949?id=2023579,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-pays-de-galles-3-1-22-mai-1949?id=2023579
24/04/1949,Dublin,https://ds1.static.rtbf.be/uploader/image/6/c/8/beta_6113da8b65c42624359cbbc1b82dd069.png,Irlande,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-2,Amical,,,,Vide,
13/03/1949,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-3,Amical,,,,Vide,
02/01/1949,Barcelone,https://ds1.static.rtbf.be/uploader/image/a/8/a/beta_605e85b7bc6eeff437eacb819a8b7cd1.png,Espagne,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-1,Amical,,,,Vide,
21/11/1948,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,1-1,Amical,,,,Vide,
17/10/1948,Colombes,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-3,Amical,,,,Vide,
06/06/1948,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,4-2,Amical,,,,Vide,
24/04/1948,Glasgow,https://ds1.static.rtbf.be/uploader/image/a/6/6/beta_5547d7edc48896ce56163d0c9f8e1733.png,Écosse,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-0,Amical,,,,Vide,
18/04/1948,Rotterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-2,Amical,,,,Vide,
14/03/1948,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,1-1,Amical,,,,Vide,
02/11/1947,Genève,https://ds1.static.rtbf.be/uploader/image/f/5/1/beta_bee1d2c735dc1b27f3e30a6499fbb2e7.png,Suisse,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-0,Amical,,,,Vide,
21/09/1947,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Angleterre,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,2-5,Amical,,,,Vide,
01/06/1947,Colombes,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-2,Amical,,,,Vide,
18/05/1947,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Écosse,https://ds1.static.rtbf.be/uploader/image/a/6/6/beta_5547d7edc48896ce56163d0c9f8e1733.png,2-1,Amical,http://www.rtbf.be/sport/football/diablesrouges/detail_belgique-ecosse-histoire-d-un-duel?id=7855323,,,Vide,
04/05/1947,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,1-2,Amical,,,,Vide,
07/04/1947,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-1,Amical,,,,Vide,
30/05/1946,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,2-2,Amical,,,,Vide,
12/05/1946,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,6-3,Amical,,,,Vide,
23/02/1946,Charleroi,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Luxembourg,https://ds1.static.rtbf.be/uploader/image/d/4/2/beta_50101ac18e0c8c67d78f91ec683855bf.png,7-0,Amical,,,,Vide,
23/01/1946,Glasgow,https://ds1.static.rtbf.be/uploader/image/a/6/6/beta_5547d7edc48896ce56163d0c9f8e1733.png,Écosse,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-2,Amical,http://www.rtbf.be/sport/football/diablesrouges/detail_belgique-ecosse-histoire-d-un-duel?id=7855323,,,Vide,
19/01/1946,Londres,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,Angleterre,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-0,Amical,,,,Vide,
15/12/1945,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,2-1,Amical,,,,Vide,
13/05/1945,Luxembourg,https://ds1.static.rtbf.be/uploader/image/d/4/2/beta_50101ac18e0c8c67d78f91ec683855bf.png,Luxembourg,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-1,Amical,,,,Vide,
24/12/1944,Paris,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-1,Amical,,,,Vide,
21/04/1940,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-2,Amical,,,,Vide,
17/03/1940,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,7-1,Amical,,,,Vide,
27/05/1939,Lodz,https://ds1.static.rtbf.be/uploader/image/c/5/f/beta_c1b33ce3efc849efb8923c5427f61eb4.png,Pologne,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-3,Amical,,,,Vide,
18/05/1939,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,1-3,Amical,,,,Vide,
14/05/1939,Liège,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Suisse,https://ds1.static.rtbf.be/uploader/image/f/5/1/beta_bee1d2c735dc1b27f3e30a6499fbb2e7.png,1-2,Amical,,,,Vide,
23/04/1939,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-2,Amical,,,,Vide,
19/03/1939,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,5-4,Amical,,,,Vide,
29/01/1939,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Allemagne,https://ds1.static.rtbf.be/uploader/image/2/a/9/beta_90e1d8b39c834e5eed79553e84915465.png,1-4,Amical,,,,Vide,
05/06/1938,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-1,CM 38,,,,Vide,
29/05/1938,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Yougoslavie,https://static-content.rtbf.be/uploader/image/f/0/d/beta_326bad77b4dcee1579e09dc567910179.png,2-2,Amical,,,,Vide,
15/05/1938,Milan,https://ds1.static.rtbf.be/uploader/image/d/f/1/beta_0ae637143d6f38c971f6e3c0be0c86a8.png,Italie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,6-1,Amical,,,,Vide,
08/05/1938,Lausanne,https://ds1.static.rtbf.be/uploader/image/f/5/1/beta_bee1d2c735dc1b27f3e30a6499fbb2e7.png,Suisse,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-3,Amical,,,,Vide,
03/04/1938,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,1-1,Qualifs CM 38,,,,Vide,
13/03/1938,Luxembourg,https://ds1.static.rtbf.be/uploader/image/d/4/2/beta_50101ac18e0c8c67d78f91ec683855bf.png,Luxembourg,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-3,Qualifs CM 38,,,,Vide,
27/02/1938,Rotterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,7-2,Amical,,,,Vide,
30/01/1938,Paris,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,5-3,Amical,,,,Vide,
10/06/1937,Bucarest,https://ds1.static.rtbf.be/uploader/image/7/5/c/beta_587c37f89497d1ee342b3e71732da95a.png,Roumanie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-1,Amical,http://www.rtbf.be/sport/football/diablesrouges/detail_roumanie-belgique-histoire-d-un-duel?id=7867702,,,Vide,
06/06/1937,Belgrade,https://static-content.rtbf.be/uploader/image/f/0/d/beta_326bad77b4dcee1579e09dc567910179.png,Yougoslavie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-1,Amical,http://www.rtbf.be/sport/football/detail_yougoslavie-belgique-histoire-d-un-duel?id=7842131,,,Vide,
02/05/1937,Rotterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-0,Amical,,,,Vide,
25/04/1937,Hannovre,https://ds1.static.rtbf.be/uploader/image/2/a/9/beta_90e1d8b39c834e5eed79553e84915465.png,Allemagne,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-0,Amical,,,,Vide,
18/04/1937,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Suisse,https://ds1.static.rtbf.be/uploader/image/f/5/1/beta_bee1d2c735dc1b27f3e30a6499fbb2e7.png,1-2,Amical,,,,Vide,
04/04/1937,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,2-1,Amical,,,,Vide,
21/02/1937,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,3-1,Amical,,,,Vide,
17/11/1935,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Suède,https://ds1.static.rtbf.be/uploader/image/3/0/a/beta_4e75a0b90d067bf56010e4a7fdcaa01e.png,5-1,Amical,,,,Vide,
30/05/1935,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Suisse,https://ds1.static.rtbf.be/uploader/image/f/5/1/beta_bee1d2c735dc1b27f3e30a6499fbb2e7.png,2-2,Amical,,,,Vide,
12/05/1935,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,0-2,Amical,,,,Vide,
28/04/1935,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Allemagne,https://ds1.static.rtbf.be/uploader/image/2/a/9/beta_90e1d8b39c834e5eed79553e84915465.png,1-6,Amical,,,,Vide,
14/04/1935,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,1-1,Amical,,,,Vide,
31/03/1935,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-2,Amical,,,,Vide,
27/05/1934,Florence,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Allemagne,https://ds1.static.rtbf.be/uploader/image/2/a/9/beta_90e1d8b39c834e5eed79553e84915465.png,2-5,CM 34,,,,Vide,
29/04/1934,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,2-4,Qualifs CM 34,,"<a href=""https://www.rtbf.be/auvio/detail_le-resume-de-belgique-pays-bas-2-4-29-avril-1934?id=2874864"" target=""_blank"">Vidéo 🎥</a>",https://www.rtbf.be/auvio/detail_le-resume-de-belgique-pays-bas-2-4-29-avril-1934?id=2874864,200,https://www.rtbf.be/auvio/detail_le-resume-de-belgique-pays-bas-2-4-29-avril-1934?id=2874864
11/03/1934,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,9-3,Amical,,,,Vide,
25/02/1934,Dublin,https://ds1.static.rtbf.be/uploader/image/6/c/8/beta_6113da8b65c42624359cbbc1b82dd069.png,Etat libre d'Irlande,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-4,Qualifs CM 34,,,,Vide,
21/01/1934,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,2-3,Amical,,,,Vide,
26/11/1933,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Danemark,https://ds1.static.rtbf.be/uploader/image/c/4/c/beta_cc435abd09c7871251ae85e86f660044.png,2-2,Amical,,,,Vide,
22/10/1933,Duisburg,https://ds1.static.rtbf.be/uploader/image/2/a/9/beta_90e1d8b39c834e5eed79553e84915465.png,Allemagne,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,8-1,Amical,,,,Vide,
11/06/1933,Vienne,https://ds1.static.rtbf.be/uploader/image/b/d/e/beta_7275f874f6e0009d578d68577b51e004.png,Autriche,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-1,Amical,,,,Vide,
04/06/1933,Varsovie,https://ds1.static.rtbf.be/uploader/image/c/5/f/beta_c1b33ce3efc849efb8923c5427f61eb4.png,Pologne,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-1,Amical,,,,Vide,
07/05/1933,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-2,Amical,,,,Vide,
09/04/1933,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,1-3,Amical,,,,Vide,
26/03/1933,Colombes,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-0,Amical,,,,Vide,
12/03/1933,Zurich,https://ds1.static.rtbf.be/uploader/image/f/5/1/beta_bee1d2c735dc1b27f3e30a6499fbb2e7.png,Suisse,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-3,Amical,,,,Vide,
12/02/1933,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Italie,https://ds1.static.rtbf.be/uploader/image/d/f/1/beta_0ae637143d6f38c971f6e3c0be0c86a8.png,2-3,Amical,,,,Vide,
11/12/1932,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Autriche,https://ds1.static.rtbf.be/uploader/image/b/d/e/beta_7275f874f6e0009d578d68577b51e004.png,1-6,Amical,,,,Vide,
12/06/1932,Stockholm,https://ds1.static.rtbf.be/uploader/image/3/0/a/beta_4e75a0b90d067bf56010e4a7fdcaa01e.png,Suède,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-1,Amical,,,,Vide,
05/06/1932,Copenhague,https://ds1.static.rtbf.be/uploader/image/c/4/c/beta_cc435abd09c7871251ae85e86f660044.png,Danemark,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-4,Amical,,,,Vide,
01/05/1932,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,5-2,Amical,,,,Vide,
17/04/1932,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-1,Amical,,,,Vide,
20/03/1932,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,1-4,Amical,,,,Vide,
06/12/1931,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Suisse,https://ds1.static.rtbf.be/uploader/image/f/5/1/beta_bee1d2c735dc1b27f3e30a6499fbb2e7.png,2-1,Amical,,,,Vide,
11/10/1931,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pologne,https://ds1.static.rtbf.be/uploader/image/c/5/f/beta_c1b33ce3efc849efb8923c5427f61eb4.png,2-1,Amical,,,,Vide,
31/05/1931,Lisbonne,https://ds1.static.rtbf.be/uploader/image/8/8/e/beta_2c6da37f3e71e875008aab66fa999ea6.png,Portugal,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-2,Amical,,,,Vide,
16/05/1931,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Angleterre,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,1-4,Amical,,,,Vide,
03/05/1931,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,4-2,Amical,,,,Vide,
29/03/1931,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-2,Amical,,,,Vide,
07/12/1930,Montrouge,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-2,Amical,,,,Vide,
28/09/1930,Liège,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Suède,https://ds1.static.rtbf.be/uploader/image/3/0/a/beta_4e75a0b90d067bf56010e4a7fdcaa01e.png,2-2,Amical,,,,Vide,
21/09/1930,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Tchécoslovaquie,https://static-content.rtbf.be/uploader/image/a/2/d/beta_bcd9e7ceb82b2aaa9de01b65622eb48e.png,2-3,Amical,,,,Vide,
14/09/1930,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,4-1,Amical,,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-pays-bas-4-1-14-septembre-1930?id=1879261"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-pays-bas-4-1-14-septembre-1930?id=1879261,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-pays-bas-4-1-14-septembre-1930?id=1879261
20/07/1930,Montevideo,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Paraguay,https://static-content.rtbf.be/uploader/image/4/d/e/beta_33592f79ea6e756691a1a89cfba07ff3.png,0-1,CM 30,,,,Vide,
13/07/1930,Montevideo,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,États-Unis,https://ds1.static.rtbf.be/uploader/image/5/2/c/beta_27f1c9ab609649ffcae5466791a6c3e2.png,0-3,CM 30,,,,Vide,
